,listing_id,price,borough,neighbourhood,price_per_month,latitude,longitude
379,197155,149,Manhattan, Hell's Kitchen,4532.083333,40.76415,-73.99067
380,197753,68,Manhattan, Harlem,2068.333333,40.83127,-73.94718
381,197942,99,Brooklyn, Bedford-Stuyvesant,3011.25,40.68497,-73.95592
382,199195,75,Manhattan, Harlem,2281.25,40.82922,-73.94174
383,199312,100,Brooklyn, Williamsburg,3041.666667,40.71137,-73.94362
384,201992,190,Brooklyn, Park Slope,5779.166667,40.6755,-73.97859
385,204065,248,Brooklyn, Clinton Hill,7543.333333,40.68634,-73.96161
386,204959,95,Manhattan, Chinatown,2889.583333,40.713,-73.99752
387,205043,150,Manhattan, Theater District,4562.5,40.75895,-73.9883
388,205485,145,Brooklyn, Bedford-Stuyvesant,4410.416667,40.68186,-73.94113
389,205735,41,Brooklyn, Bushwick,1247.083333,40.68364,-73.91076
390,205867,120,Brooklyn, Williamsburg,3650,40.71893,-73.9428
391,206071,50,Bronx, Concourse Village,1520.833333,40.82802,-73.92039
392,206772,195,Brooklyn, Williamsburg,5931.25,40.71413,-73.96596
393,208889,145,Brooklyn, Bedford-Stuyvesant,4410.416667,40.69025,-73.93323
394,209310,50,Queens, Sunnyside,1520.833333,40.73826,-73.92458
395,211974,250,Manhattan, East Village,7604.166667,40.72956,-73.97903
396,212109,80,Manhattan, West Village,2433.333333,40.73854,-74.00821
397,212178,230,Manhattan, Theater District,6995.833333,40.75877,-73.98863
398,213272,40,Brooklyn, Bushwick,1216.666667,40.70051,-73.92204
399,215560,79,Brooklyn, Bedford-Stuyvesant,2402.916667,40.68741,-73.95741
400,215784,95,Queens, Long Island City,2889.583333,40.75627,-73.9211
401,215907,300,Manhattan, Upper West Side,9125,40.79816,-73.9619
402,218358,80,Manhattan, Harlem,2433.333333,40.8078,-73.95208
403,219066,110,Brooklyn, Bensonhurst,3345.833333,40.61922,-73.99399
404,219922,100,Manhattan, Harlem,3041.666667,40.816,-73.95545
405,220351,55,Manhattan, Harlem,1672.916667,40.82748,-73.95153
406,220946,146,Manhattan, East Village,4440.833333,40.72229,-73.97901
407,221097,116,Brooklyn, Greenpoint,3528.333333,40.72595,-73.95298
408,221618,150,Manhattan, Tribeca,4562.5,40.71193,-74.00817
409,222304,199,Manhattan, Chelsea,6052.916667,40.74233,-73.99865
410,223930,150,Brooklyn, Prospect Heights,4562.5,40.67424,-73.96665
411,225306,79,Brooklyn, Bedford-Stuyvesant,2402.916667,40.68749,-73.95494
412,225887,130,Brooklyn, Fort Greene,3954.166667,40.68645,-73.97538
413,225926,239,Brooklyn, Clinton Hill,7269.583333,40.68999,-73.96711
414,225976,75,Staten Island, Shore Acres,2281.25,40.61077,-74.06824
415,226021,220,Brooklyn, Williamsburg,6691.666667,40.71126,-73.94576
416,227715,80,Brooklyn, Bedford-Stuyvesant,2433.333333,40.67855,-73.94949
417,227735,288,Manhattan, East Village,8760,40.72416,-73.9853
418,228317,135,Brooklyn, Bedford-Stuyvesant,4106.25,40.68516,-73.92521
419,228496,225,Manhattan, West Village,6843.75,40.73507,-74.00048
420,228517,110,Manhattan, Chinatown,3345.833333,40.71611,-73.99828
421,228925,100,Brooklyn, Bedford-Stuyvesant,3041.666667,40.67964,-73.93946
422,229367,89,Manhattan, East Village,2707.083333,40.72645,-73.98035
423,230321,80,Brooklyn, Bedford-Stuyvesant,2433.333333,40.69046,-73.95167
424,230854,50,Bronx, Concourse,1520.833333,40.83001,-73.92158
425,230877,135,Manhattan, East Harlem,4106.25,40.79239,-73.94535
426,232612,110,Brooklyn, Bedford-Stuyvesant,3345.833333,40.68309,-73.94219
427,232618,145,Manhattan, East Harlem,4410.416667,40.79442,-73.93433
428,233189,179,Manhattan, Hell's Kitchen,5444.583333,40.76166,-73.99675
429,233662,110,Manhattan, Midtown,3345.833333,40.75575,-73.96842
430,234184,325,Manhattan, Harlem,9885.416667,40.80903,-73.94197
431,235552,300,Brooklyn, South Slope,9125,40.66414,-73.98574
432,235651,130,Manhattan, West Village,3954.166667,40.74,-74.00381
433,235951,190,Manhattan, Midtown,5779.166667,40.75348,-73.97065
434,236671,180,Brooklyn, Williamsburg,5475,40.71746,-73.95497
435,236788,350,Brooklyn, DUMBO,10645.83333,40.70257,-73.9847
436,237127,195,Manhattan, Kips Bay,5931.25,40.73833,-73.98186
437,239733,75,Queens, Ditmars Steinway,2281.25,40.77679,-73.91687
438,239883,85,Brooklyn, Fort Greene,2585.416667,40.68501,-73.97019
439,240800,55,Brooklyn, Prospect Heights,1672.916667,40.67722,-73.96542
440,241140,438,Brooklyn, Clinton Hill,13322.5,40.68975,-73.96703
441,241159,110,Brooklyn, Bedford-Stuyvesant,3345.833333,40.69221,-73.95866
442,241862,200,Manhattan, West Village,6083.333333,40.72969,-74.00635
443,242532,279,Brooklyn, Clinton Hill,8486.25,40.6893,-73.96602
444,242643,137,Brooklyn, Williamsburg,4167.083333,40.70832,-73.94157
445,243708,199,Brooklyn, Williamsburg,6052.916667,40.70875,-73.95508
446,245504,71,Manhattan, Inwood,2159.583333,40.85888,-73.92886
447,245544,42,Bronx, Kingsbridge,1277.5,40.8679,-73.90023
448,245574,180,Brooklyn, Bedford-Stuyvesant,5475,40.6889,-73.95383
449,245607,226,Manhattan, Chelsea,6874.166667,40.75127,-73.99637
450,246916,79,Queens, Elmhurst,2402.916667,40.7347,-73.88066
451,246938,154,Manhattan, Lower East Side,4684.166667,40.71876,-73.98851
452,248865,199,Brooklyn, Greenpoint,6052.916667,40.73787,-73.95385
453,248871,700,Manhattan, West Village,21291.66667,40.73066,-74.00287
454,250259,295,Brooklyn, Williamsburg,8972.916667,40.7184,-73.96019
455,250801,850,Manhattan, Greenwich Village,25854.16667,40.73129,-73.99944
456,251262,129,Brooklyn, Williamsburg,3923.75,40.71628,-73.95737
457,251277,140,Manhattan, Upper West Side,4258.333333,40.78558,-73.9726
458,252076,115,Manhattan, Chinatown,3497.916667,40.7146,-73.991
459,253466,199,Brooklyn, Greenpoint,6052.916667,40.73693,-73.95284
460,253475,199,Brooklyn, Greenpoint,6052.916667,40.73794,-73.95254
461,253590,185,Manhattan, Upper West Side,5627.083333,40.79771,-73.96323
462,253800,199,Brooklyn, Greenpoint,6052.916667,40.7373,-73.95323
463,253803,199,Brooklyn, Greenpoint,6052.916667,40.73708,-73.95271
464,253806,199,Brooklyn, Greenpoint,6052.916667,40.73652,-73.95236
465,253811,199,Brooklyn, Greenpoint,6052.916667,40.73693,-73.95316
466,253815,199,Brooklyn, Greenpoint,6052.916667,40.73784,-73.95324
467,254131,54,Queens, Jackson Heights,1642.5,40.74965,-73.89344
468,255024,220,Brooklyn, Bushwick,6691.666667,40.70271,-73.91566
469,255476,89,Brooklyn, Williamsburg,2707.083333,40.7116,-73.9529
470,255601,170,Brooklyn, Bedford-Stuyvesant,5170.833333,40.69241,-73.94885
471,255957,495,Manhattan, Nolita,15056.25,40.72004,-73.99424
472,256078,80,Queens, Sunnyside,2433.333333,40.74511,-73.92398
473,256328,760,Manhattan, Chelsea,23116.66667,40.74599,-74.00253
474,256369,98,Brooklyn, Cobble Hill,2980.833333,40.68946,-73.99385
475,257097,125,Brooklyn, Bedford-Stuyvesant,3802.083333,40.68226,-73.95473
476,257787,64,Brooklyn, Williamsburg,1946.666667,40.71408,-73.9489
477,258284,154,Brooklyn, Clinton Hill,4684.166667,40.68618,-73.96144
478,258397,139,Brooklyn, Park Slope,4227.916667,40.67379,-73.98454
479,258688,325,Manhattan, West Village,9885.416667,40.74031,-74.00532
480,258838,250,Staten Island, Arrochar,7604.166667,40.59251,-74.06479
481,259946,125,Staten Island, Arrochar,3802.083333,40.59262,-74.06659
482,260765,189,Manhattan, Upper East Side,5748.75,40.76928,-73.95021
483,261194,130,Brooklyn, Bedford-Stuyvesant,3954.166667,40.68338,-73.95289
484,261344,101,Manhattan, Financial District,3072.083333,40.70523,-74.01345
485,262343,153,Manhattan, Lower East Side,4653.75,40.72087,-73.99022
486,262405,92,Brooklyn, East Flatbush,2798.333333,40.64468,-73.94219
487,262583,300,Manhattan, West Village,9125,40.73312,-74.0042
488,263005,145,Brooklyn, Fort Greene,4410.416667,40.69778,-73.97676
489,263190,88,Manhattan, East Village,2676.666667,40.72534,-73.98591
490,263232,155,Manhattan, Harlem,4714.583333,40.82151,-73.94516
491,263776,73,Queens, Sunnyside,2220.416667,40.74558,-73.92324
492,263888,225,Manhattan, Upper West Side,6843.75,40.79433,-73.9765
493,264323,85,Manhattan, Morningside Heights,2585.416667,40.81055,-73.95549
494,265036,99,Brooklyn, Crown Heights,3011.25,40.6711,-73.95231
495,266146,109,Manhattan, Upper West Side,3315.416667,40.78448,-73.97289
496,266155,167,Manhattan, Upper West Side,5079.583333,40.78304,-73.97447
497,266449,195,Manhattan, Lower East Side,5931.25,40.71992,-73.98773
498,267376,65,Manhattan, Financial District,1977.083333,40.70741,-74.00102
499,267435,55,Queens, Rego Park,1672.916667,40.73349,-73.86009
500,267535,50,Bronx, Wakefield,1520.833333,40.89557,-73.8447
501,267652,60,Brooklyn, Kensington,1825,40.64277,-73.97296
502,267708,99,Manhattan, East Harlem,3011.25,40.79111,-73.94466
503,268392,130,Manhattan, Harlem,3954.166667,40.79951,-73.95257
504,268868,350,Manhattan, Chelsea,10645.83333,40.75114,-74.00195
505,269283,50,Brooklyn, Crown Heights,1520.833333,40.66431,-73.93216
506,269889,96,Queens, Long Island City,2920,40.74579,-73.95012
507,270139,45,Brooklyn, Bushwick,1368.75,40.70278,-73.92673
508,270231,85,Queens, Woodside,2585.416667,40.74409,-73.91122
509,270315,34,Brooklyn, Bedford-Stuyvesant,1034.166667,40.68812,-73.93254
510,270345,250,Manhattan, East Village,7604.166667,40.72454,-73.99151
511,270680,190,Brooklyn, Williamsburg,5779.166667,40.71073,-73.96207
512,271083,93,Brooklyn, Prospect-Lefferts Gardens,2828.75,40.65772,-73.96131
513,271128,60,Brooklyn, Bedford-Stuyvesant,1825,40.68884,-73.95059
514,271130,65,Brooklyn, Bedford-Stuyvesant,1977.083333,40.6865,-73.95372
515,271954,150,Manhattan, Greenwich Village,4562.5,40.73388,-73.99452
516,272427,60,Brooklyn, Greenpoint,1825,40.72723,-73.95728
517,272738,60,Brooklyn, Williamsburg,1825,40.70513,-73.95505
518,274062,99,Manhattan, Harlem,3011.25,40.80285,-73.95166
519,274329,110,Brooklyn, Bushwick,3345.833333,40.70642,-73.91665
520,274376,135,Brooklyn, Clinton Hill,4106.25,40.68156,-73.96537
521,275976,165,Brooklyn, Bedford-Stuyvesant,5018.75,40.68631,-73.93702
522,276317,402,Brooklyn, Prospect Heights,12227.5,40.67847,-73.97038
523,276482,85,Manhattan, Harlem,2585.416667,40.81371,-73.95585
524,277207,75,Brooklyn, Greenpoint,2281.25,40.72868,-73.95835
525,277370,139,Manhattan, East Village,4227.916667,40.73168,-73.98662
526,278090,50,Manhattan, East Harlem,1520.833333,40.7928,-73.93967
527,279857,800,Brooklyn, Bedford-Stuyvesant,24333.33333,40.68492,-73.95489
528,279969,100,Brooklyn, Bedford-Stuyvesant,3041.666667,40.68255,-73.91957
529,281756,140,Brooklyn, Greenpoint,4258.333333,40.73321,-73.95587
530,281851,130,Manhattan, Harlem,3954.166667,40.80671,-73.95082
531,282443,90,Manhattan, Chinatown,2737.5,40.71601,-73.99123
532,282514,97,Brooklyn, Bedford-Stuyvesant,2950.416667,40.68106,-73.9292
533,282863,91,Brooklyn, Gowanus,2767.916667,40.68131,-73.98879
534,282977,125,Brooklyn, Park Slope,3802.083333,40.67264,-73.98136
535,283550,175,Manhattan, Hell's Kitchen,5322.916667,40.76001,-73.99133
536,284855,240,Manhattan, West Village,7300,40.73362,-74.00923
537,286662,110,Brooklyn, Crown Heights,3345.833333,40.67106,-73.95463
538,287397,100,Brooklyn, Bedford-Stuyvesant,3041.666667,40.68991,-73.93179
539,287417,300,Brooklyn, Bedford-Stuyvesant,9125,40.68174,-73.91921
540,287481,120,Brooklyn, Williamsburg,3650,40.70839,-73.94289
541,287839,175,Brooklyn, Fort Greene,5322.916667,40.69018,-73.98107
542,287845,275,Brooklyn, Carroll Gardens,8364.583333,40.68128,-73.99522
543,289288,219,Manhattan, East Village,6661.25,40.72506,-73.98865
544,289995,250,Brooklyn, Greenpoint,7604.166667,40.71947,-73.95252
545,290457,139,Manhattan, Chinatown,4227.916667,40.71283,-73.99703
546,291524,209,Manhattan, Upper West Side,6357.083333,40.77338,-73.98887
547,292047,90,Manhattan, West Village,2737.5,40.73908,-74.00378
548,292266,50,Brooklyn, Bushwick,1520.833333,40.69755,-73.91187
549,293837,157,Brooklyn, Williamsburg,4775.416667,40.70736,-73.94331
550,294227,199,Brooklyn, Greenpoint,6052.916667,40.73683,-73.9543
551,294242,199,Brooklyn, Greenpoint,6052.916667,40.7389,-73.95395
552,294250,150,Manhattan, Upper West Side,4562.5,40.77611,-73.97808
553,294259,199,Brooklyn, Greenpoint,6052.916667,40.73806,-73.95462
554,294263,199,Brooklyn, Greenpoint,6052.916667,40.73661,-73.95479
555,294280,199,Brooklyn, Greenpoint,6052.916667,40.73857,-73.95435
556,294297,105,Brooklyn, Williamsburg,3193.75,40.711,-73.96225
557,294353,135,Brooklyn, Williamsburg,4106.25,40.70686,-73.95365
558,294490,199,Brooklyn, Greenpoint,6052.916667,40.73857,-73.95299
559,295379,85,Brooklyn, Williamsburg,2585.416667,40.71685,-73.96573
560,295998,300,Manhattan, Upper West Side,9125,40.7909,-73.96762
561,296345,75,Brooklyn, Williamsburg,2281.25,40.71143,-73.94159
562,296361,55,Queens, Elmhurst,1672.916667,40.737,-73.87444
563,298759,52,Brooklyn, Bedford-Stuyvesant,1581.666667,40.68622,-73.94675
564,299078,250,Manhattan, SoHo,7604.166667,40.72509,-74.00304
565,299531,100,Brooklyn, East New York,3041.666667,40.66795,-73.89232
566,301034,140,Manhattan, Harlem,4258.333333,40.80637,-73.95433
567,302057,75,Brooklyn, Flatbush,2281.25,40.64387,-73.96855
568,303345,90,Manhattan, East Harlem,2737.5,40.79596,-73.94463
569,304799,150,Manhattan, Upper West Side,4562.5,40.77508,-73.9799
570,305211,180,Brooklyn, Williamsburg,5475,40.71532,-73.96064
571,306799,65,Brooklyn, Bushwick,1977.083333,40.70793,-73.91987
572,310272,59,Staten Island, Clifton,1794.583333,40.62318,-74.07848
573,310325,75,Manhattan, Harlem,2281.25,40.82286,-73.94596
574,310338,75,Manhattan, Harlem,2281.25,40.82451,-73.94457
575,310524,75,Brooklyn, Bedford-Stuyvesant,2281.25,40.69348,-73.95927
576,310796,109,Manhattan, Upper West Side,3315.416667,40.78443,-73.97399
577,311343,86,Manhattan, East Harlem,2615.833333,40.79107,-73.94381
578,311356,52,Queens, Ridgewood,1581.666667,40.70215,-73.91139
579,312429,100,Brooklyn, Prospect Heights,3041.666667,40.67339,-73.96519
580,313890,99,Manhattan, Lower East Side,3011.25,40.72209,-73.99274
581,314982,89,Manhattan, East Village,2707.083333,40.73171,-73.98717
582,316238,135,Brooklyn, Bedford-Stuyvesant,4106.25,40.69213,-73.951
583,317838,199,Manhattan, West Village,6052.916667,40.73237,-74.00608
584,317905,89,Brooklyn, Kensington,2707.083333,40.64354,-73.97777
585,318021,110,Manhattan, Harlem,3345.833333,40.80343,-73.9531
586,318187,120,Brooklyn, Bushwick,3650,40.70462,-73.9228
587,319724,59,Brooklyn, Williamsburg,1794.583333,40.71394,-73.96267
588,319798,49,Brooklyn, Bay Ridge,1490.416667,40.6339,-74.02035
589,319844,79,Brooklyn, Greenpoint,2402.916667,40.73028,-73.95927
590,320865,135,Manhattan, Harlem,4106.25,40.8076,-73.94433
591,320876,185,Brooklyn, South Slope,5627.083333,40.66485,-73.98343
592,322037,325,Brooklyn, Williamsburg,9885.416667,40.72091,-73.95814
593,322604,95,Brooklyn, Williamsburg,2889.583333,40.71819,-73.95414
594,322974,120,Manhattan, West Village,3650,40.73887,-74.00342
595,324115,75,Brooklyn, Williamsburg,2281.25,40.71336,-73.96192
596,325429,219,Manhattan, Upper East Side,6661.25,40.7761,-73.95265
597,326832,159,Manhattan, Upper East Side,4836.25,40.77471,-73.95574
598,326956,180,Brooklyn, Clinton Hill,5475,40.68625,-73.96446
599,327778,106,Manhattan, Kips Bay,3224.166667,40.74016,-73.97665
600,328040,299,Manhattan, Midtown,9094.583333,40.75023,-73.98293
601,328693,179,Manhattan, Upper West Side,5444.583333,40.78867,-73.96809
602,328744,165,Brooklyn, Crown Heights,5018.75,40.66604,-73.95914
603,329385,87,Manhattan, Inwood,2646.25,40.86658,-73.92558
604,333189,79,Brooklyn, Williamsburg,2402.916667,40.71179,-73.96449
605,333323,75,Manhattan, Hell's Kitchen,2281.25,40.76186,-73.99165
606,334607,200,Brooklyn, Williamsburg,6083.333333,40.71417,-73.95917
607,334781,80,Manhattan, Harlem,2433.333333,40.82772,-73.93877
608,335797,115,Brooklyn, East Flatbush,3497.916667,40.63602,-73.94607
609,335819,115,Brooklyn, East Flatbush,3497.916667,40.63759,-73.9459
610,335820,120,Brooklyn, East Flatbush,3650,40.63611,-73.94637
611,336220,125,Manhattan, Harlem,3802.083333,40.803,-73.95278
612,341525,95,Manhattan, Hell's Kitchen,2889.583333,40.75763,-73.99482
613,342027,121,Manhattan, Upper East Side,3680.416667,40.77631,-73.95289
614,342995,75,Manhattan, Harlem,2281.25,40.81169,-73.94355
615,343276,95,Manhattan, Hell's Kitchen,2889.583333,40.75782,-73.99349
616,347865,189,Manhattan, East Village,5748.75,40.72143,-73.98117
617,351859,265,Manhattan, Chelsea,8060.416667,40.74964,-73.99158
618,352651,77,Brooklyn, Prospect-Lefferts Gardens,2342.083333,40.65846,-73.95057
619,352864,60,Manhattan, Upper East Side,1825,40.78164,-73.94717
620,353317,129,Manhattan, Chinatown,3923.75,40.71515,-73.99029
621,354095,199,Manhattan, East Village,6052.916667,40.72986,-73.97913
622,355106,92,Brooklyn, Prospect-Lefferts Gardens,2798.333333,40.66039,-73.95937
623,357509,110,Manhattan, Midtown,3345.833333,40.75407,-73.96713
624,359982,65,Brooklyn, Williamsburg,1977.083333,40.70712,-73.94013
625,360400,135,Manhattan, Midtown,4106.25,40.74553,-73.98943
626,364275,72,Brooklyn, Williamsburg,2190,40.70507,-73.9353
627,367810,120,Brooklyn, Greenpoint,3650,40.7376,-73.95678
628,369411,94,Brooklyn, Williamsburg,2859.166667,40.71148,-73.95573
629,369567,56,Brooklyn, Prospect Heights,1703.333333,40.67425,-73.96514
630,369671,549,Manhattan, East Village,16698.75,40.72899,-73.97792
631,373618,129,Brooklyn, Williamsburg,3923.75,40.72212,-73.95696
632,374548,85,Brooklyn, Bedford-Stuyvesant,2585.416667,40.68534,-73.93433
633,375249,20,Staten Island, Graniteville,608.3333333,40.62109,-74.16534
634,378460,200,Manhattan, Hell's Kitchen,6083.333333,40.75643,-73.99046
635,380416,125,Brooklyn, Park Slope,3802.083333,40.67407,-73.98111
636,382524,180,Manhattan, Harlem,5475,40.80334,-73.94805
637,385190,100,Manhattan, Inwood,3041.666667,40.87039,-73.91611
638,385824,120,Bronx, Spuyten Duyvil,3650,40.87991,-73.91673
639,386555,110,Staten Island, Stapleton,3345.833333,40.62766,-74.07988
640,386744,105,Manhattan, Upper East Side,3193.75,40.7685,-73.96034
641,387377,165,Manhattan, Harlem,5018.75,40.80151,-73.9522
642,387666,99,Manhattan, Washington Heights,3011.25,40.83434,-73.94027
643,387735,125,Manhattan, Gramercy,3802.083333,40.73677,-73.98084
644,391955,159,Brooklyn, Columbia St,4836.25,40.68636,-74.00345
645,392948,45,Brooklyn, Williamsburg,1368.75,40.70994,-73.96573
646,393016,104,Manhattan, Hell's Kitchen,3163.333333,40.76013,-73.99007
647,393094,225,Manhattan, Financial District,6843.75,40.70621,-74.01525
648,396636,135,Manhattan, Harlem,4106.25,40.83091,-73.94223
649,398283,250,Brooklyn, South Slope,7604.166667,40.66106,-73.98316
650,399946,90,Manhattan, Lower East Side,2737.5,40.72123,-73.98996
651,401579,298,Brooklyn, Carroll Gardens,9064.166667,40.67939,-73.99398
652,401836,300,Manhattan, Upper East Side,9125,40.76494,-73.95804
653,403056,125,Manhattan, East Harlem,3802.083333,40.79314,-73.94853
654,403264,145,Manhattan, Midtown,4410.416667,40.7453,-73.99056
655,403668,147,Manhattan, East Village,4471.25,40.72812,-73.97966
656,404502,123,Brooklyn, Williamsburg,3741.25,40.7093,-73.96484
657,404923,88,Brooklyn, Windsor Terrace,2676.666667,40.64791,-73.97904
658,405025,215,Queens, Long Island City,6539.583333,40.75453,-73.93377
659,405408,225,Manhattan, SoHo,6843.75,40.72057,-73.99976
660,406926,269,Manhattan, Nolita,8182.083333,40.7234,-73.99439
661,407469,75,Brooklyn, Bushwick,2281.25,40.68979,-73.91661
662,408983,229,Brooklyn, Prospect-Lefferts Gardens,6965.416667,40.65937,-73.95906
663,409262,300,Brooklyn, Boerum Hill,9125,40.68599,-73.98826
664,409293,100,Manhattan, East Harlem,3041.666667,40.79477,-73.95046
665,411336,225,Manhattan, Nolita,6843.75,40.72278,-73.9967
666,411525,120,Brooklyn, Williamsburg,3650,40.71472,-73.96225
